Year,ZIP_Code,Causes_of_Death,Count,Location 
2003,93622,LIV,1,"(36.8651, -120.470048)"
2003,93622,SUI,1,"(36.8651, -120.470048)"
2003,93625,ALZ,1,"(36.628153, -119.671025)"
2003,93635,HOM,1,"(37.06266, -120.854387)"
2003,93640,STK,1,"(36.742365, -120.409287)"s
2003,93640,PNF,1,"(36.742365, -120.409287)"
2003,93640,DIA,1,"(36.742365, -120.409287)"
2003,93640,LIV,1,"(36.742365, -120.409287)"
2003,93643,SUI,1,"(37.212531, -119.514324)"
2003,93646,PNF,1,"(36.624283, -119.313502)"
2003,93646,LIV,1,"(36.624283, -119.313502)"
2003,93646,SUI,1,"(36.624283, -119.313502)"
2003,93647,DIA,1,"(36.546368, -119.281522)"
2003,93648,PNF,1,"(36.610265, -119.537482)"
2003,93648,SUI,1,"(36.610265, -119.537482)"
2003,93648,HOM,1,"(36.610265, -119.537482)"
2003,93650,INJ,1,"(36.841107, -119.800359)"
2003,93650,PNF,1,"(36.841107, -119.800359)"
2003,93650,ALZ,1,"(36.841107, -119.800359)"
2003,93651,OTH,1,"(36.993799, -119.526771)"
2003,93652,CLD,1,"(36.598928, -119.903158)"
2003,93652,INJ,1,"(36.598928, -119.903158)"
2003,93653,STK,1,"(37.27898, -119.876567)"
2003,93653,ALZ,1,"(37.27898, -119.876567)"
2003,93653,SUI,1,"(37.27898, -119.876567)"
2003,93654,SUI,1,"(36.604406, -119.437785)"
2003,93656,LIV,1,"(36.429525, -119.871953)"
2003,93657,SUI,1,"(36.7243, -119.547796)"
2003,93660,STK,1,"(36.605869, -120.188934)"
2003,93660,CLD,1,"(36.605869, -120.188934)"
2003,93660,OTH,1,"(36.605869, -120.188934)"
2003,93662,ALZ,1,"(36.569524, -119.617026)"
2003,93662,SUI,1,"(36.569524, -119.617026)"
2003,93662,HOM,1,"(36.569524, -119.617026)"
2003,93664,INJ,1,"(37.139695, -119.273031)"
2003,93666,STK,1,"(36.545556, -119.339167)"
2003,93666,CLD,1,"(36.545556, -119.339167)"
2003,93666,INJ,1,"(36.545556, -119.339167)"
2003,93667,STK,1,"(36.99434, -119.391415)"
2003,93667,PNF,1,"(36.99434, -119.391415)"
2003,93667,DIA,1,"(36.99434, -119.391415)"
2003,93667,ALZ,1,"(36.99434, -119.391415)"
2003,93669,CLD,1,"(37.281028, -119.557014)"
2003,93669,OTH,1,"(37.281028, -119.557014)"
2003,93675,INJ,1,"(36.707146, -119.181449)"
2003,93675,ALZ,1,"(36.707146, -119.181449)"
2003,93701,PNF,1,"(36.748727, -119.786705)"
2003,93701,SUI,1,"(36.748727, -119.786705)"
2003,93702,HOM,1,"(36.739954, -119.753215)"
2003,93704,HOM,1,"(36.798781, -119.799745)"
2003,93711,SUI,1,"(36.830297, -119.831896)"
2003,93711,HOM,1,"(36.830297, -119.831896)"
2003,93721,SUI,1,"(36.737714, -119.784273)"
2003,93725,PNF,1,"(36.675312, -119.742477)"
2003,93725,ALZ,1,"(36.675312, -119.742477)"
2003,93725,LIV,1,"(36.675312, -119.742477)"
2003,93725,HOM,1,"(36.675312, -119.742477)"
2003,93728,LIV,1,"(36.758095, -119.811314)"
2003,93901,SUI,1,"(36.667693, -121.659589)"
2003,93901,HOM,1,"(36.667693, -121.659589)"
2003,93905,ALZ,1,"(36.681143, -121.617606)"
2003,93907,PNF,1,"(36.765385, -121.665588)"
2003,93907,LIV,1,"(36.765385, -121.665588)"
2003,93907,SUI,1,"(36.765385, -121.665588)"
2003,93908,INJ,1,"(36.601122, -121.672861)"
2003,93908,DIA,1,"(36.601122, -121.672861)"
2003,93908,ALZ,1,"(36.601122, -121.672861)"
2003,93908,LIV,1,"(36.601122, -121.672861)"
2003,93908,HOM,1,"(36.601122, -121.672861)"
2003,93921,PNF,1,"(36.5546, -121.9203)"
2003,93921,ALZ,1,"(36.5546, -121.9203)"
2003,93921,LIV,1,"(36.5546, -121.9203)"
2003,93923,DIA,1,"(36.545693, -121.894875)"
2003,93923,SUI,1,"(36.545693, -121.894875)"
2003,93924,ALZ,1,"(36.478709, -121.724356)"
2003,93924,SUI,1,"(36.478709, -121.724356)"
2003,93925,HTD,1,"(36.595042, -121.431964)"
2003,93925,CLD,1,"(36.595042, -121.431964)"
2003,93925,INJ,1,"(36.595042, -121.431964)"
2003,93926,PNF,1,"(36.490038, -121.410347)"
2003,93926,DIA,1,"(36.490038, -121.410347)"
2003,93926,LIV,1,"(36.490038, -121.410347)"
2003,93926,SUI,1,"(36.490038, -121.410347)"
2003,93927,PNF,1,"(36.320178, -121.24507)"
2003,93927,SUI,1,"(36.320178, -121.24507)"
2003,93930,CLD,1,"(36.202776, -121.127329)"
2003,93930,DIA,1,"(36.202776, -121.127329)"
2003,93932,CAN,1,"(35.989287, -121.205946)"
2003,93932,DIA,1,"(35.989287, -121.205946)"
2003,93932,OTH,1,"(35.989287, -121.205946)"
2003,93950,DIA,1,"(36.616737, -121.921957)"
2003,93950,SUI,1,"(36.616737, -121.921957)"
2003,93953,DIA,1,"(36.590735, -121.942044)"
2003,93953,ALZ,1,"(36.590735, -121.942044)"
2003,93953,SUI,1,"(36.590735, -121.942044)"
2003,93955,ALZ,1,"(36.609208, -121.835724)"
2003,93960,ALZ,1,"(36.41964, -121.324286)"
2003,93960,SUI,1,"(36.41964, -121.324286)"
2003,93962,CAN,1,"(36.621944, -121.645833)"
2003,93962,CLD,1,"(36.621944, -121.645833)"
2003,94005,CLD,1,"(37.681104, -122.400118)"
2003,94005,DIA,1,"(37.681104, -122.400118)"
2003,94010,LIV,1,"(37.575884, -122.362952)"
2003,94010,HOM,1,"(37.575884, -122.362952)"
2003,94018,STK,1,"(37.502778, -122.468333)"
2003,94018,INJ,1,"(37.502778, -122.468333)"
2003,94018,ALZ,1,"(37.502778, -122.468333)"
2003,94018,LIV,1,"(37.502778, -122.468333)"
2003,94018,SUI,1,"(37.502778, -122.468333)"
2003,94018,HOM,1,"(37.502778, -122.468333)"
2003,94018,OTH,1,"(37.502778, -122.468333)"
2003,94019,DIA,1,"(37.479057, -122.445929)"
2003,94019,LIV,1,"(37.479057, -122.445929)"
2003,94020,INJ,1,"(37.272285, -122.293889)"
2003,94020,SUI,1,"(37.272285, -122.293889)"
2003,94022,DIA,1,"(37.381432, -122.125754)"
2003,94022,SUI,1,"(37.381432, -122.125754)"
2003,94024,DIA,1,"(37.354745, -122.086205)"
2003,94024,LIV,1,"(37.354745, -122.086205)"
2003,94027,INJ,1,"(37.456255, -122.200198)"
2003,94027,LIV,1,"(37.456255, -122.200198)"
2003,94027,SUI,1,"(37.456255, -122.200198)"
2003,94028,SUI,1,"(37.378859, -122.208131)"
2003,94037,STK,1,"(37.542222, -122.515)"
2003,94038,STK,1,"(37.531039, -122.50683)"
2003,94038,CLD,1,"(37.531039, -122.50683)"
2003,94038,DIA,1,"(37.531039, -122.50683)"
2003,94038,SUI,1,"(37.531039, -122.50683)"
2003,94041,DIA,1,"(37.389347, -122.078341)"
2003,94041,LIV,1,"(37.389347, -122.078341)"
2003,94060,CLD,1,"(37.206518, -122.364876)"
2003,94062,LIV,1,"(37.452119, -122.255879)"
2003,94063,HOM,1,"(37.481544, -122.209134)"
2003,94070,LIV,1,"(37.496859, -122.267356)"
2003,94087,HOM,1,"(37.350214, -122.034859)"
2003,94102,ALZ,1,"(37.781334, -122.416728)"
2003,94103,HOM,1,"(37.77254, -122.414664)"
2003,94104,ALZ,1,"(37.791487, -122.401826)"
2003,94105,HTD,1,"(37.786427, -122.389229)"
2003,94105,ALZ,1,"(37.786427, -122.389229)"
2003,94107,ALZ,1,"(37.762147, -122.397099)"
2003,94107,SUI,1,"(37.762147, -122.397099)"
2003,94107,HOM,1,"(37.762147, -122.397099)"
2003,94108,LIV,1,"(37.792931, -122.40791)"
2003,94108,SUI,1,"(37.792931, -122.40791)"
2003,94108,HOM,1,"(37.792931, -122.40791)"
2003,94111,DIA,1,"(37.797376, -122.400147)"
2003,94111,ALZ,1,"(37.797376, -122.400147)"
2003,90015,HOM,1,"(37.744144, -122.486296)"
2003,90015,HOM,1,"(37.781174, -122.461414)"
2003,94122,LIV,1,"(37.759326, -122.483647)"
2003,94123,DIA,1,"(37.799865, -122.434163)"
2003,94131,SUI,1,"(37.745032, -122.438335)"
2003,94131,HOM,1,"(37.745032, -122.438335)"
2003,90015,LIV,1,"(37.721118, -122.47545)"
2003,94133,HOM,1,"(37.800175, -122.409081)"
2003,94301,INJ,1,"(37.444324, -122.149685)"
2003,94301,HOM,1,"(37.444324, -122.149685)"
2003,94303,SUI,1,"(37.455641, -122.131902)"
2003,94303,HOM,1,"(37.455641, -122.131902)"
2003,94304,HTD,1,"(37.433424, -122.184234)"
2003,94304,STK,1,"(37.433424, -122.184234)"
2003,94304,OTH,1,"(37.433424, -122.184234)"
2003,94305,INJ,1,"(37.423573, -122.161867)"
2003,94305,ALZ,1,"(37.423573, -122.161867)"
2003,94305,SUI,1,"(37.423573, -122.161867)"
2003,94306,INJ,1,"(37.418009, -122.127375)"
2003,94401,LIV,1,"(37.572271, -122.320262)"
2003,94401,SUI,1,"(37.572271, -122.320262)"
2003,94402,LIV,1,"(37.550685, -122.32762)"
2003,94404,DIA,1,"(37.551614, -122.263577)"
2003,94404,ALZ,1,"(37.551614, -122.263577)"
2003,94501,HOM,1,"(37.764783, -122.260516)"
2003,94502,INJ,1,"(37.765278, -122.240556)"
2003,94502,PNF,1,"(37.765278, -122.240556)"
2003,94502,ALZ,1,"(37.765278, -122.240556)"
2003,94502,SUI,1,"(37.765278, -122.240556)"
2003,94506,INJ,1,"(37.820833, -121.906667)"
2003,94507,CLD,1,"(37.853695, -122.022868)"
2003,94507,PNF,1,"(37.853695, -122.022868)"
2003,94508,PNF,1,"(38.576906, -122.447732)"
2003,94508,ALZ,1,"(38.576906, -122.447732)"
2003,94510,ALZ,1,"(38.068459, -122.161392)"
2003,94510,LIV,1,"(38.068459, -122.161392)"
2003,94510,HOM,1,"(38.068459, -122.161392)"
2003,94511,DIA,1,"(38.015, -121.639444)"
2003,94511,ALZ,1,"(38.015, -121.639444)"
2003,94511,LIV,1,"(38.015, -121.639444)"
2003,94514,PNF,1,"(37.902616, -121.602211)"
2003,94515,DIA,1,"(38.582305, -122.581384)"
2003,94517,PNF,1,"(37.915442, -121.909967)"
2003,94517,DIA,1,"(37.915442, -121.909967)"
2003,94517,ALZ,1,"(37.915442, -121.909967)"
2003,94518,HOM,1,"(37.950434, -122.026296)"
2003,94519,PNF,1,"(37.984082, -122.011948)"
2003,94519,HOM,1,"(37.984082, -122.011948)"
2003,94520,ALZ,1,"(37.982259, -122.036178)"
2003,94521,HOM,1,"(37.957503, -121.974955)"
2003,94525,CLD,1,"(38.051865, -122.217659)"
2003,94525,ALZ,1,"(38.051865, -122.217659)"
2003,94525,SUI,1,"(38.051865, -122.217659)"
2003,94528,CAN,1,"(37.83883, -121.960951)"
2003,94528,SUI,1,"(37.83883, -121.960951)"
2003,94528,OTH,1,"(37.83883, -121.960951)"
2003,94535,HTD,1,"(38.274313, -121.946317)"
2003,94535,OTH,1,"(38.274313, -121.946317)"
2003,94538,ALZ,1,"(37.530815, -121.971215)"
2003,94539,LIV,1,"(37.517579, -121.928733)"
2003,94541,SUI,1,"(37.674048, -122.089418)"
2003,94542,LIV,1,"(37.658566, -122.047236)"
2003,94542,SUI,1,"(37.658566, -122.047236)"
2003,94544,SUI,1,"(37.637443, -122.067029)"
2003,94547,INJ,1,"(38.006649, -122.263702)"
2003,94547,SUI,1,"(38.006649, -122.263702)"
2003,94547,HOM,1,"(38.006649, -122.263702)"
2003,94549,HOM,1,"(37.896105, -122.11194)"
2003,94552,PNF,1,"(37.713107, -122.038113)"
2003,94552,SUI,1,"(37.713107, -122.038113)"
2003,94555,ALZ,1,"(37.573458, -122.046925)"
2003,94555,LIV,1,"(37.573458, -122.046925)"
2003,94556,LIV,1,"(37.843653, -122.124185)"
2003,94560,HOM,1,"(37.536812, -122.031956)"
2003,94561,PNF,1,"(37.994034, -121.703623)"
2003,94561,ALZ,1,"(37.994034, -121.703623)"
2003,94561,LIV,1,"(37.994034, -121.703623)"
2003,94563,DIA,1,"(37.878659, -122.172848)"
2003,94563,SUI,1,"(37.878659, -122.172848)"
2003,94564,PNF,1,"(37.996903, -122.287477)"
2003,94565,ALZ,1,"(38.016887, -121.908178)"
2003,94571,SUI,1,"(38.163734, -121.701635)"
2003,94572,LIV,1,"(38.03069, -122.258139)"
2003,94572,SUI,1,"(38.03069, -122.258139)"
2003,94574,ALZ,1,"(38.513776, -122.461921)"
2003,94574,SUI,1,"(38.513776, -122.461921)"
2003,94579,HOM,1,"(37.689209, -122.150659)"
2003,94580,HOM,1,"(37.678671, -122.129547)"
2003,94585,ALZ,1,"(38.240834, -122.042003)"
2003,94586,PNF,1,"(37.609403, -121.898636)"
2003,94588,STK,1,"(37.687311, -121.8957)"
2003,94588,DIA,1,"(37.687311, -121.8957)"
2003,94588,SUI,1,"(37.687311, -121.8957)"
2003,94595,LIV,1,"(37.875317, -122.070259)"
2003,94596,LIV,1,"(37.905279, -122.054909)"
2003,94596,SUI,1,"(37.905279, -122.054909)"
2003,94598,SUI,1,"(37.919424, -122.025879)"
2003,94602,LIV,1,"(37.801133, -122.210368)"
2003,94602,HOM,1,"(37.801133, -122.210368)"
2003,94603,ALZ,1,"(37.740239, -122.171017)"
2003,94603,SUI,1,"(37.740239, -122.171017)"
2003,94604,HTD,1,"(37.8018, -122.2652)"
2003,94604,PNF,1,"(37.8018, -122.2652)"
2003,94604,OTH,1,"(37.8018, -122.2652)"
2003,94607,ALZ,1,"(37.807084, -122.285051)"
2003,94607,SUI,1,"(37.807084, -122.285051)"
2003,94610,SUI,1,"(37.812636, -122.244322)"
2003,94618,DIA,1,"(37.84368, -122.24191)"
2003,94619,SUI,1,"(37.787786, -122.18838)"
2003,94621,ALZ,1,"(37.758924, -122.185335)"
2003,94621,SUI,1,"(37.758924, -122.185335)"
2003,94702,LIV,1,"(37.865611, -122.285126)"
2003,94702,SUI,1,"(37.865611, -122.285126)"
2003,94702,HOM,1,"(37.865611, -122.285126)"
2003,94703,LIV,1,"(37.863028, -122.274914)"
2003,94704,PNF,1,"(37.866428, -122.257048)"
2003,94704,DIA,1,"(37.866428, -122.257048)"
2003,94704,ALZ,1,"(37.866428, -122.257048)"
2003,94704,LIV,1,"(37.866428, -122.257048)"
2003,94704,SUI,1,"(37.866428, -122.257048)"
2003,94705,LIV,1,"(37.85711, -122.249964)"
2003,94706,ALZ,1,"(37.890045, -122.295394)"
2003,94706,LIV,1,"(37.890045, -122.295394)"
2003,94706,SUI,1,"(37.890045, -122.295394)"
2003,94707,DIA,1,"(37.893118, -122.276517)"
2003,94707,LIV,1,"(37.893118, -122.276517)"
2003,94707,SUI,1,"(37.893118, -122.276517)"
2003,94708,DIA,1,"(37.890829, -122.25976)"
2003,94709,INJ,1,"(37.878397, -122.265461)"
2003,94709,ALZ,1,"(37.878397, -122.265461)"
2003,94709,SUI,1,"(37.878397, -122.265461)"
2003,94710,SUI,1,"(37.869603, -122.295929)"
2003,94803,LIV,1,"(37.969287, -122.290092)"
2003,94803,HOM,1,"(37.969287, -122.290092)"
2003,94804,SUI,1,"(37.926523, -122.33421)"
2003,94805,INJ,1,"(37.941719, -122.323756)"
2003,94805,PNF,1,"(37.941719, -122.323756)"
2003,94805,ALZ,1,"(37.941719, -122.323756)"
2003,94904,INJ,1,"(37.950599, -122.535501)"
2003,94920,SUI,1,"(37.889885, -122.472627)"
2003,94920,HOM,1,"(37.889885, -122.472627)"
2003,94924,CLD,1,"(37.907875, -122.694655)"
2003,94924,INJ,1,"(37.907875, -122.694655)"
2003,94924,LIV,1,"(37.907875, -122.694655)"
2003,94924,OTH,1,"(37.907875, -122.694655)"
2003,94925,PNF,1,"(37.922256, -122.513202)"
2003,94928,SUI,1,"(38.347027, -122.69408)"
2003,94929,CAN,1,"(38.250833, -122.964167)"
2003,94929,STK,1,"(38.250833, -122.964167)"
2003,94929,LIV,1,"(38.250833, -122.964167)"
2003,94930,INJ,1,"(37.988289, -122.593711)"
2003,94930,DIA,1,"(37.988289, -122.593711)"
2003,94930,SUI,1,"(37.988289, -122.593711)"
2003,94931,INJ,1,"(38.325918, -122.704831)"
2003,94931,DIA,1,"(38.325918, -122.704831)"
2003,94931,ALZ,1,"(38.325918, -122.704831)"
2003,94931,LIV,1,"(38.325918, -122.704831)"
2003,94933,HTD,1,"(38.012178, -122.69074)"
2003,94933,CLD,1,"(38.012178, -122.69074)"
2003,94937,STK,1,"(38.083514, -122.856774)"
2003,94939,CLD,1,"(37.936743, -122.536202)"
2003,94939,ALZ,1,"(37.936743, -122.536202)"
2003,94939,SUI,1,"(37.936743, -122.536202)"
2003,94941,LIV,1,"(37.895757, -122.533885)"
2003,94941,HOM,1,"(37.895757, -122.533885)"
2003,94945,DIA,1,"(38.1163, -122.571416)"
2004,94945,HOM,1,"(38.1163, -122.571416)"
2004,94946,HTD,1,"(38.054622, -122.696402)"
2004,94946,CLD,1,"(38.054622, -122.696402)"
2004,94946,INJ,1,"(38.054622, -122.696402)"
2004,94949,ALZ,1,"(38.061837, -122.540408)"
2004,94951,INJ,1,"(38.315948, -122.671772)"
2004,94952,HOM,1,"(38.240349, -122.677727)"
2004,94956,HTD,1,"(38.064794, -122.81621)"
2004,94956,STK,1,"(38.064794, -122.81621)"
2004,94956,CLD,1,"(38.064794, -122.81621)"
2004,94956,DIA,1,"(38.064794, -122.81621)"
2004,94957,CAN,1,"(37.9625, -122.553889)"
2004,94957,INJ,1,"(37.9625, -122.553889)"
2004,94957,PNF,1,"(37.9625, -122.553889)"
2004,94957,ALZ,1,"(37.9625, -122.553889)"
2004,94960,LIV,1,"(37.984579, -122.571062)"
2004,94960,SUI,1,"(37.984579, -122.571062)"
2004,94965,PNF,1,"(37.860147, -122.494555)"
2004,94965,ALZ,1,"(37.860147, -122.494555)"
2004,94970,CLD,1,"(37.901992, -122.639305)"
2004,94970,LIV,1,"(37.901992, -122.639305)"
2004,94973,HTD,1,"(38.006933, -122.638247)"
2004,94973,CAN,1,"(38.006933, -122.638247)"
2004,94973,PNF,1,"(38.006933, -122.638247)"
2004,94973,ALZ,1,"(38.006933, -122.638247)"
2004,94973,OTH,1,"(38.006933, -122.638247)"
2004,95002,CAN,1,"(37.427659, -121.968597)"
2004,95002,STK,1,"(37.427659, -121.968597)"
2004,95002,DIA,1,"(37.427659, -121.968597)"
2004,95004,CLD,1,"(36.878522, -121.639781)"
2004,95004,INJ,1,"(36.878522, -121.639781)"
2004,95004,PNF,1,"(36.878522, -121.639781)"
2004,95004,DIA,1,"(36.878522, -121.639781)"
2004,95005,CLD,1,"(37.086183, -122.083869)"
2004,95005,LIV,1,"(37.086183, -122.083869)"
2004,95006,CLD,1,"(37.149934, -122.133053)"
2004,95006,PNF,1,"(37.149934, -122.133053)"
2004,95006,LIV,1,"(37.149934, -122.133053)"
2004,95010,SUI,1,"(36.977359, -121.952145)"
2004,95012,INJ,1,"(36.77142, -121.747368)"
2004,95012,LIV,1,"(36.77142, -121.747368)"
2004,95018,INJ,1,"(37.063124, -122.062162)"
2004,95018,PNF,1,"(37.063124, -122.062162)"
2004,95018,SUI,1,"(37.063124, -122.062162)"
2004,95019,INJ,1,"(36.936483, -121.776761)"
2004,95019,PNF,1,"(36.936483, -121.776761)"
2004,95019,LIV,1,"(36.936483, -121.776761)"
2004,95020,ALZ,1,"(37.016005, -121.57825)"
2004,95020,HOM,1,"(37.016005, -121.57825)"
2004,95023,HOM,1,"(36.848404, -121.387101)"
2004,95032,SUI,1,"(37.231571, -121.950088)"
2004,95032,HOM,1,"(37.231571, -121.950088)"
2004,95033,STK,1,"(37.1536, -121.9812)"
2004,95033,CLD,1,"(37.1536, -121.9812)"
2004,95033,ALZ,1,"(37.1536, -121.9812)"
2004,95035,HOM,1,"(37.436491, -121.892885)"
2004,95043,HTD,1,"(36.49478, -121.032853)"
2004,95043,CAN,1,"(36.49478, -121.032853)"
2004,95043,INJ,1,"(36.49478, -121.032853)"
2004,95045,CLD,1,"(36.849856, -121.532721)"
2004,95046,PNF,1,"(37.091118, -121.599901)"
2004,95046,SUI,1,"(37.091118, -121.599901)"
2004,95050,HOM,1,"(37.34732, -121.954079)"
2004,95051,HOM,1,"(37.346992, -121.983848)"
2004,95054,INJ,1,"(37.394673, -121.95394)"
2004,95054,DIA,1,"(37.394673, -121.95394)"
2004,95066,DIA,1,"(37.057841, -122.014961)"
2004,95066,LIV,1,"(37.057841, -122.014961)"
2004,95070,SUI,1,"(37.272871, -122.018238)"
2004,95075,CAN,1,"(36.79, -121.32)"
2004,95075,CLD,1,"(36.79, -121.32)"
2004,95075,SUI,1,"(36.79, -121.32)"
2004,95110,CLD,1,"(37.32966, -121.890299)"
2004,95110,ALZ,1,"(37.32966, -121.890299)"
2004,95110,LIV,1,"(37.32966, -121.890299)"
2004,95113,CLD,1,"(37.335188, -121.887227)"
2004,95113,INJ,1,"(37.335188, -121.887227)"
2004,95113,PNF,1,"(37.335188, -121.887227)"
2004,95117,HOM,1,"(37.308896, -121.962126)"
2004,95119,LIV,1,"(37.230135, -121.790067)"
2004,95122,LIV,1,"(37.329313, -121.833949)"
2004,95123,HOM,1,"(37.244594, -121.830502)"
2004,95125,HOM,1,"(37.296187, -121.895476)"
2004,95126,SUI,1,"(37.322482, -121.917398)"
2004,95127,ALZ,1,"(37.3664, -121.819516)"
2004,95129,DIA,1,"(37.306537, -122.000494)"
2004,95129,SUI,1,"(37.306537, -122.000494)"
2004,95130,DIA,1,"(37.288628, -121.979182)"
2004,95130,LIV,1,"(37.288628, -121.979182)"
2004,95131,DIA,1,"(37.386368, -121.879977)"
2004,95131,ALZ,1,"(37.386368, -121.879977)"
2004,95133,SUI,1,"(37.372875, -121.855959)"
2004,95133,HOM,1,"(37.372875, -121.855959)"
2004,95134,STK,1,"(37.413999, -121.943399)"
2004,95134,LIV,1,"(37.413999, -121.943399)"
2004,95135,ALZ,1,"(37.297539, -121.757228)"
2004,95138,INJ,1,"(37.246259, -121.778641)"
2004,95139,CLD,1,"(37.225162, -121.766867)"
2004,95139,DIA,1,"(37.225162, -121.766867)"
2004,95139,ALZ,1,"(37.225162, -121.766867)"
2004,95148,HOM,1,"(37.329765, -121.792111)"
2004,95201,CAN,1,"(37.958, -121.2876)"
2004,95202,ALZ,1,"(37.960632, -121.287087)"
2004,95203,LIV,1,"(37.956515, -121.307688)"
2004,95203,SUI,1,"(37.956515, -121.307688)"
2004,95205,SUI,1,"(37.960986, -121.259241)"
2004,95209,ALZ,1,"(38.033105, -121.343292)"
2004,95212,DIA,1,"(38.034428, -121.246018)"
2004,95212,SUI,1,"(38.034428, -121.246018)"
2004,95215,ALZ,1,"(37.968545, -121.215295)"
2004,95221,STK,1,"(38.076944, -120.552222)"
2004,95221,PNF,1,"(38.076944, -120.552222)"
2004,95222,STK,1,"(38.064011, -120.55437)"
2004,95222,INJ,1,"(38.064011, -120.55437)"
2004,95222,LIV,1,"(38.064011, -120.55437)"
2004,95223,CLD,1,"(38.24175, -120.342231)"
2004,95223,PNF,1,"(38.24175, -120.342231)"
2004,95223,ALZ,1,"(38.24175, -120.342231)"
2004,95223,LIV,1,"(38.24175, -120.342231)"
2004,95224,HTD,1,"(38.204444, -120.368889)"
2004,95224,CLD,1,"(38.204444, -120.368889)"
2004,95225,HTD,1,"(38.183889, -120.889444)"
2004,95225,STK,1,"(38.183889, -120.889444)"
2004,95225,LIV,1,"(38.183889, -120.889444)"
2004,95225,OTH,1,"(38.183889, -120.889444)"
2004,95227,CAN,1,"(38.190833, -121.087222)"
2004,95227,STK,1,"(38.190833, -121.087222)"
2004,95228,STK,1,"(37.937246, -120.638374)"
2004,95228,PNF,1,"(37.937246, -120.638374)"
2004,95228,DIA,1,"(37.937246, -120.638374)"
2004,95228,SUI,1,"(37.937246, -120.638374)"
2004,95229,HTD,1,"(38.087222, -120.471944)"
2004,95229,OTH,1,"(38.087222, -120.471944)"
2004,95230,STK,1,"(37.944771, -120.852343)"
2004,95230,CLD,1,"(37.944771, -120.852343)"
2004,95230,LIV,1,"(37.944771, -120.852343)"
2004,95231,CLD,1,"(37.877982, -121.282704)"
2004,95231,INJ,1,"(37.877982, -121.282704)"
2004,95231,LIV,1,"(37.877982, -121.282704)"
2004,95231,HOM,1,"(37.877982, -121.282704)"
2004,95236,CLD,1,"(38.021869, -121.074442)"
2004,95236,INJ,1,"(38.021869, -121.074442)"
2004,95236,PNF,1,"(38.021869, -121.074442)"
2004,95236,ALZ,1,"(38.021869, -121.074442)"
2004,95236,OTH,1,"(38.021869, -121.074442)"
2004,95237,CLD,1,"(38.162436, -121.135611)"
2004,95237,DIA,1,"(38.162436, -121.135611)"
2004,95245,INJ,1,"(38.328918, -120.567705)"
2004,95245,PNF,1,"(38.328918, -120.567705)"
2004,95245,ALZ,1,"(38.328918, -120.567705)"
2004,95246,LIV,1,"(38.220363, -120.548137)"
2004,95247,PNF,1,"(38.126896, -120.461772)"
2004,95248,CLD,1,"(38.343333, -120.511111)"
2004,95248,OTH,1,"(38.343333, -120.511111)"
2004,95249,PNF,1,"(38.186732, -120.668703)"
2004,95249,ALZ,1,"(38.186732, -120.668703)"
2004,95249,LIV,1,"(38.186732, -120.668703)"
2004,95251,CAN,1,"(38.101472, -120.467879)"
2004,95252,ALZ,1,"(38.154355, -120.859742)"
2004,95254,CLD,1,"(38.194167, -120.976944)"
2004,95254,OTH,1,"(38.194167, -120.976944)"
2004,95255,STK,1,"(38.406201, -120.515862)"
2004,95255,CLD,1,"(38.406201, -120.515862)"
2004,95255,INJ,1,"(38.406201, -120.515862)"
2004,95255,DIA,1,"(38.406201, -120.515862)"
2004,95255,LIV,1,"(38.406201, -120.515862)"
2004,95255,SUI,1,"(38.406201, -120.515862)"
2004,95258,INJ,1,"(38.155124, -121.308632)"
2004,95258,ALZ,1,"(38.155124, -121.308632)"
2004,95258,SUI,1,"(38.155124, -121.308632)"
2004,95258,OTH,1,"(38.155124, -121.308632)"
2004,95306,DIA,1,"(37.441409, -120.069017)"
2004,95307,ALZ,1,"(37.588097, -120.949936)"
2004,95310,STK,1,"(38.03975, -120.405552)"
2004,95310,INJ,1,"(38.03975, -120.405552)"
2004,95310,DIA,1,"(38.03975, -120.405552)"
2004,95311,PNF,1,"(37.738642, -119.985813)"
2004,95313,CAN,1,"(37.438956, -121.019893)"
2004,95313,ALZ,1,"(37.438956, -121.019893)"
2004,95313,SUI,1,"(37.438956, -121.019893)"
2004,95313,OTH,1,"(37.438956, -121.019893)"
2004,95315,CLD,1,"(37.428629, -120.775489)"
2004,95315,DIA,1,"(37.428629, -120.775489)"
2004,95315,LIV,1,"(37.428629, -120.775489)"
2004,95315,HOM,1,"(37.428629, -120.775489)"
2004,95317,CLD,1,"(37.13452, -120.483235)"
2004,95319,PNF,1,"(37.638333, -120.901111)"
2004,95320,ALZ,1,"(37.804428, -120.990044)"
2004,95321,CLD,1,"(37.840899, -120.191809)"
2004,95321,INJ,1,"(37.840899, -120.191809)"
2004,95321,LIV,1,"(37.840899, -120.191809)"
2004,95321,SUI,1,"(37.840899, -120.191809)"
2004,95322,SUI,1,"(37.242456, -121.003965)"
2004,95323,STK,1,"(37.619989, -120.71722)"
2004,95323,CLD,1,"(37.619989, -120.71722)"
2004,95323,PNF,1,"(37.619989, -120.71722)"
2004,95323,DIA,1,"(37.619989, -120.71722)"
2004,95324,ALZ,1,"(37.408377, -120.856144)"
2004,95326,SUI,1,"(37.594364, -120.865281)"
2004,95327,ALZ,1,"(37.906544, -120.494567)"
2004,95327,LIV,1,"(37.906544, -120.494567)"
2004,95327,HOM,1,"(37.906544, -120.494567)"
